"dist_km","country_2","mean.x","med.x","lower.x","upper.x","std.x"
0.4,"PL",0.0521842586206897,0.0327525,0.019173,0.05254975,0.0622617453569755
0.4,"PT",0.0442169166666667,0.023074,0.01398375,0.04632125,0.0660341302199212
0.4,"RO",0.0462338285714286,0.03155,0.0165975,0.0588845,0.0493127425415556
0.4,"RS",0.0547544285714286,0.0521915,0.029228,0.06692525,0.0334459082117662
0.4,"SE",0.0490164166666667,0.0371725,0.0190555,0.064806,0.0457928725944002
0.4,"SI",0.0784395,0.0784395,0.07484075,0.08203825,0.0101788021151804
0.4,"SK",0.06646075,0.064186,0.028725,0.10507275,0.0452915468611023
0.4,"TR",0.0679038947368421,0.0420605,0.018506,0.07385325,0.0854367189681469
0.4,"UK",0.180556276595745,0.173869,0.0814915,0.2576185,0.117421695527312
0.4,"XK",0.055423,0.045366,0.0236205,0.082197,0.0592204676526621
0.5,"AL",0.1233125,0.0586405,0.031086,0.150867,0.168399248392028
0.5,"AT",0.084641,0.089247,0.05689475,0.1056535,0.0392002336268548
0.5,"BA",0.1331288,0.155056,0.057786,0.181957,0.0815713604257033
0.5,"BE",0.0558425454545455,0.048818,0.0328185,0.0644435,0.0428935898576084
0.5,"BG",0.0737398235294118,0.055963,0.044906,0.068933,0.0806948026565491
0.5,"CH",0.052163,0.0311385,0.01724575,0.05443725,0.0563964729413305
0.5,"CY",0.0399625,0.0399625,0.03128075,0.04864425,0.0245556971902652
0.5,"CZ",0.0692381333333333,0.055966,0.0374325,0.087499,0.0527426258662447
0.5,"DE",0.1013725625,0.076901,0.0364845,0.15059575,0.0863654813957049
0.5,"DK",0.087289,0.0867045,0.0801085,0.093885,0.0113846024377958
0.5,"EE",0.047628,0.039053,0.0379155,0.053053,0.0168609571199265
0.5,"EL",0.0383231111111111,0.013268,0.002196,0.028986,0.073191591976887
0.5,"ES",0.0374948767123288,0.022816,0.013406,0.042324,0.0398887242853114
0.5,"FI",0.0948134285714286,0.055538,0.0414155,0.1077565,0.105821374340375
0.5,"FR",0.0617023132530121,0.043721,0.021297,0.078613,0.0602915743708869
0.5,"HR",0.0797277142857143,0.027964,0.0188635,0.0708595,0.118128325287537
0.5,"HU",0.070715,0.067844,0.050409,0.086104,0.0356556909997081
0.5,"IE",0.1269428,0.045181,0.031451,0.241628,0.13496243740834
0.5,"IS",0.042845,0.042845,0.042845,0.042845,NA
