Column1;country;fua_code;fua_name;perimeter;area;Pop2018;Type;Rescaling_factors_2018;Kfact_exp0_2018;Kfact_exp01_2018;Kfact_exp02_2018;Kfact_exp03_2018;Kfact_exp04_2018;Kfact_exp06_2018;Kfact_exp07_2018;Kfact_exp08_2018;Kfact_exp09_2018;Kfact_exp1_2018;geom
598;TR;TR001L1;Ankara;510415,6316;5558090755;4998617;1;1,5687111;1;1,094229939;1,197339159;1,310164355;1,433621061;1,716530636;1,878279213;2,055269348;2,248937253;2,460854472;c(2790433.95242527, 4782627.77387647)
599;TR;TR073L1;Çankırı;225410,9408;1440261835;95165;0;11,3691834;1;1,626094774;2,644184215;4,299694134;6,991710163;18,48736965;30,06221518;48,88401101;79,49003484;129,2583303;c(2839287.72116192, 4856374.7878758)
600;TR;TR015L1;Kastamonu;214303,7164;1846944327;148344;0;9,1061102;1;1,555487698;2,41954198;3,763567785;5,854183391;14,16444247;22,03261602;34,27146318;53,30883938;82,92124387;c(2831894.19347162, 4943304.59576636)
601;TR;TR022L1;Samsun;182577,6329;1104649378;683119;0;4,2434561;1;1,33519268;1,782739494;2,380300723;3,178160103;5,665831534;7,564976792;10,10070164;13,4863829;18,00691973;c(3048234.74593323, 4933671.72375005)
602;TR;TR040L1;Ordu;401139,8029;2347367244;575043;0;4,6250639;1;1,358387096;1,845215502;2,506516926;3,404820248;6,282627101;8,534239581;11,59280092;15,74751117;21,39121596;c(3187671.93004974, 4899260.3708356)
603;TR;TR059L1;Tokat;209494,5364;2002809231;200709;0;7,8286067;1;1,509165591;2,27758078;3,437246543;5,18737421;11,8146638;17,83028407;26,90885119;40,60991231;61,28708229;c(3095111.10245739, 4824403.92238036)
604;TR;TR026L1;Zonguldak;207029,8646;1342525361;382840;0;5,6683837;1;1,414789567;2,001629519;2,831884561;4,006520732;8,019570166;11,3460042;16,05220837;22,71049694;32,13057413;c(2663220.27413523, 4951019.18615076)
605;TR;TR062L1;Bolu;189612,7677;1616252911;205137;0;7,7436532;1;1,505875888;2,267662189;3,414817812;5,142291804;11,66098069;17,55998964;26,44316499;39,82012456;59,96416541;c(2666191.16183654, 4871187.20950474)
606;TR;TR012L1;Istanbul;1929603,66;15021190365;21289865;0;0,7601187;1;0,946621335;0,896091953;0,848259761;0,802980788;0,719544622;0,681136291;0,644778145;0,610360749;0,577780507;c(2435950.74399014, 4902357.13253484)
607;TR;TR063L1;Bandirma;167327,1033;759128262,2;154003;0;8,9372376;1;1,549675123;2,401492986;3,721533937;5,76716856;13,84981484;21,46271352;33,2602332;51,54255597;79,87421674;c(2368219.88869205, 4828345.75712854)
608;TR;TR004L1;Balıkesir;220365,8071;1651326336;361743;0;5,8313328;1;1,422831809;2,024450357;2,880452363;4,098399246;8,297005815;11,80524379;16,79687638;23,89913001;34,00444238;c(2375975.92002566, 4749887.49210874)
609;TR;TR042L1;Uşak;228895,0815;1655222111;251730;0;6,9903739;1;1,475367056;2,17670795;3,211443201;4,738057501;10,31336743;15,21600255;22,44918889;33,12079372;48,86532793;c(2527026.61371583, 4641235.85868462)
610;TR;TR079L1;Alaşehir;191085,5596;970865968;104268;0;10,8615642;1;1,611307672;2,596312415;4,183458114;6,740838156;17,50132179;28,20001408;45,43889904;73,21604665;117,9735777;c(2457550.44539093, 4604272.34996928)
611;TR;TR068L1;Salihli;179629,5909;1359032104;161309;0;8,7325001;1;1,542509045;2,379334155;3,670144456;5,661231022;13,46996033;20,77753565;32,04953668;49,43670024;76,25655729;c(2422053.08626991, 4619778.39296532)
612;TR;TR057L1;Fethiye;196954,9831;896945595,7;157603;0;8,8345749;1;1,546098402;2,390420269;3,695824959;5,714109063;13,65912212;21,11834689;32,65104238;50,48172446;78,04971352;c(2545341.19165063, 4408507.38121251)
613;TR;TR051L1;Çanakkale;166012,3369;1023657078;180424;0;8,2569707;1;1,525331182;2,326635216;3,548889245;5,413231429;12,59461487;19,2109588;29,3030745;44,69689327;68,17756507;c(2239890.73856588, 4805838.06166803)
614;TR;TR008L1;Edirne;146618,243;847959205,7;179726;0;8,2729889;1;1,525922541;2,328439601;3,553018472;5,421630975;12,62394026;19,26315501;29,39408243;44,85309295;68,44234557;c(2219897.95913304, 4976054.45228889)
615;BG;BG014L1;Haskovo;180465,7119;739674455,7;86597;0;11,9183593;1;1,6415091;2,694552125;4,423131834;7,260611156;19,56409522;32,11464034;52,71647436;86,53457237;142,047288;c(2131123.04075102, 5004103.05847438)
616;BG;BG013L1;Yambol;243760,3493;1309574890;89510;0;11,7228206;1;1,636087112;2,676781039;4,37944696;7,165156729;19,17955567;31,37942385;51,33947096;83,99584678;137,4245224;c(2198340.67577427, 5065192.40451977)
617;BG;BG009L1;Sliven;286979,2659;1366636820;118973;0;10,1681909;1;1,590188975;2,528700976;4,021112412;6,394328624;16,16934503;25,7123142;40,88743856;65,018754;103,3921058;c(2178088.23510638, 5086778.6067144)
618;BG;BG010L1;Dobrich;230529,8302;1403938791;103929;0;10,8792642;1;1,611832486;2,598003962;4,187547183;6,749624585;17,53555141;28,26437142;45,55743203;73,43094891;118,3583889;c(2282240.83780067, 5184264.89003296)
619;BG;BG011L1;Shumen;240964,849;945154703,5;93999;0;11,4394799;1;1,628100674;2,650711804;4,315625673;7,026273066;18,62462495;30,32276443;49,3685132;80,37690959;130,8617007;c(2215080.61643582, 5151535.69834676)
620;BG;BG017L1;Veliko Tarnovo;281020,5405;885096602;86841;0;11,9016038;1;1,641047296;2,693036226;4,419399816;7,252444116;19,53109474;32,05145019;52,59794566;86,31571648;141,6481731;c(2112780.43996756, 5130925.55201947)
621;BG;BG018L1;Vratsa;204896,1391;706074765,8;64439;0;13,8163555;1;1,690747291;2,8586264;4,833214841;8,171744897;23,3599657;39,49579871;66,77741466;112,9037329;190,8916805;c(1938581.9651865, 5144170.51240916)
622;BG;BG016L1;Blagoevgrad;209723,9914;1354852649;92937;0;11,5046543;1;1,629951622;2,656742289;4,330361403;7,058279592;18,75202988;30,56490152;49,8193108;81,20306644;132,3570698;c(1924256.68893216, 5014115.95663921)
623;BG;BG015L1;Pazardzhik;171836,6573;636839082,6;107519;0;10,6960959;1;1,60636805;2,580418313;4,145101534;6,65855867;17,18186673;27,60040176;44,33640357;71,22058215;114,4064677;c(2023793.14312124, 5032601.31967428)
624;PL;PL029L1;Słupsk;405062,0278;2349265389;169953;0;8,5075298;1;1,534478104;2,354623053;3,613117519;5,544249721;13,05461821;20,0320258;30,73870497;47,16786974;72,37806335;c(1215185.61196439, 6332693.87178601)
625;PL;PL051L1;Tczew;89451,5922;270738847,7;78253;0;12,5376863;1;1,658225081;2,74971042;4,559638785;7,560907395;20,79030585;34,47500661;57,16732063;94,79628491;157,1935772;c(1349086.75432613, 6294508.82098486)
626;PL;PL512L2;Elbląg;232966,083;964535226,1;155684;0;8,8888567;1;1,547993673;2,396284411;3,709433106;5,742178977;13,75989397;21,30022879;32,9726194;51,0414062;79,01177385;c(1391623.96563853, 6301996.19915051)
627;PL;PL052L1;Ełk;154250,5814;400217258,6;73181;0;12,9648867;1;1,669374385;2,786810837;4,652230628;7,766314643;21,64324981;36,13068685;60,31564313;100,6893897;168,0882879;c(1611515.59520163, 6267572.88200656)
628;PL;PL047L1;Łomża;189012,3097;559896721,3;88519;0;11,7882584;1;1,637909604;2,682747871;4,394098503;7,197136139;19,30810165;31,62492513;51,7987686;84,84170057;138,9630362;c(1606113.69989665, 6201958.72569831)
629;PL;PL031L1;Siedlce;269637,1658;1262743118;144533;0;9,2253826;1;1,55954129;2,432169036;3,793068038;5,915446222;14,38736514;22,43768999;34,99250401;54,57225485;85,10768475;c(1644803.80850474, 6098536.18015332)
630;PL;PL042L1;Chełm;176216,2662;466143739,2;86598;0;11,9182905;1;1,641507204;2,694545902;4,423116511;7,260577619;19,56395967;32,11438074;52,71598736;86,53367303;142,0456477;c(1758237.85525396, 5991696.60695698)
631;PL;PL041L1;Zamość;317461,9464;1127645902;135962;0;9,5117215;1;1,569104345;2,462088444;3,863273675;6,061879507;14,92488349;23,41869952;36,74638316;57,65890947;90,47284535;c(1751868.51709983, 5948408.52614982)
632;PL;PL045L1;Stalowa Wola;350927,8714;1904043787;187993;0;8,0890414;1;1,519075682;2,307590928;3,505405264;5,324975893;12,28786607;18,66619853;28,35536826;43,07395039;65,43259058;c(1665718.38443293, 5932526.15610385)
633;PL;PL036L1;Ostrowiec Świętokrzyski;181259,4665;616802720,1;111207;0;10,5172412;1;1,600959578;2,563071572;4,103373983;6,569335882;16,83767804;26,95644194;43,15617393;69,09129001;110,6123625;c(1606686.62460764, 5971595.53196596)
634;PL;PL040L1;Przemyśl;184804,2306;849183120;120003;0;10,1244594;1;1,588818796;2,524345167;4,01072705;6,372318523;16,08593147;25,55763027;40,60644336;64,51628046;102,504679;c(1736811.64410149, 5850708.63504545)
635;PL;PL514L2;Tarnów;286071,3834;1255490741;304755;0;6,3531993;1;1,447433085;2,095062536;3,032462829;4,389287028;9,19583081;13,31034976;19,26584061;27,88601511;40,36314088;c(1596223.19959374, 5874956.82181986)
636;PL;PL506L2;Bielsko-Biała;182296,0171;734191489;366059;0;5,7968539;1;1,421145259;2,019653846;2,870221487;4,079001657;8,238171385;11,7076382;16,63825452;23,64537652;33,60351473;c(1452439.46471693, 5854792.65122884)
637;PL;PL030L1;Jastrzębie-Zdrój;116148,8532;294792945,3;192665;0;7,9903625;1;1,515351198;2,296289253;3,479684671;5,272944335;12,10820541;18,34818358;27,80394196;42,13273676;63,84589313;c(1416570.96776531, 5868518.79152274)
638;PL;PL508L1;Rybnik;102213,989;148306444,5;137664;0;9,4527398;1;1,567153514;2,455970137;3,848882232;6,031789315;14,81389443;23,21564672;36,38248234;57,01693506;89,35429016;c(1408642.17020394, 5883266.15156196)
639;PL;PL046L1;Tomaszów Mazowiecki;96474,46983;191116504,5;73952;0;12,8971258;1;1,667625729;2,780975571;4,637626414;7,733825128;21,50757875;35,86659169;59,8120511;99,74411531;166,335853;c(1490976.56093668, 6032762.69588285)
640;PL;PL032L1;Piotrków Trybunalski;272554,5525;1170051184;145099;0;9,2073719;1;1,558931876;2,430268595;3,788623181;5,906205445;14,35366561;22,37638686;34,88326276;54,38063026;84,77569797;c(1469494.09673905, 6020144.96669155)
641;PL;PL043L1;Pabianice;118638,3023;329956832,4;93566;0;11,4659189;1;1,628852553;2,653160641;4,321607484;7,039261386;18,67629125;30,42092469;49,55120086;80,71160004;131,4672958;c(1439165.65034557, 6046260.00011112)
642;PL;PL513L2;Włocławek;299414,9829;1225587497;179082;0;8,2878509;1;1,526470395;2,330111866;3,55684678;5,429421308;12,65115901;19,31161969;29,47861574;44,9982342;68,68847232;c(1398426.5007825, 6148461.80961595)
643;PL;PL517L2;Grudziądz;191324,0034;549755575,8;126897;0;9,8456007;1;1,579968556;2,496300638;3,944076514;6,231516874;15,55573955;24,57757935;38,83180256;61,35302701;96,93585349;c(1357979.07748559, 6234289.93021123)
644;PL;PL035L1;Inowrocław;91675,20352;202074009,8;85377;0;12,0032113;1;1,643839797;2,702209277;4,441999148;7,301934976;19,73135643;32,43518894;53,31825439;87,64666846;144,0770816;c(1335725.38993581, 6163172.74130346)
645;PL;PL037L1;Gniezno;227244,5555;667103620,1;105161;0;10,8153491;1;1,609934135;2,591887918;4,172768832;6,717882979;17,41199973;28,03217272;45,12995172;72,65624977;116,9717766;c(1292669.23117146, 6136315.17720359)
646;PL;PL034L1;Piła;201480,0153;520780295,6;90544;0;11,6556919;1;1,634209052;2,670639225;4,364382795;7,132313869;19,04783718;31,12814794;50,86990112;83,13205287;135,8551533;c(1218966.30481321, 6198919.01220606)
647;PL;PL038L1;Stargard Szczeciński;171633,3772;366966540,3;81645;0;12,2744799;1;1,651203574;2,726473243;4,501962364;7,433656346;20,26766513;33,4660411;55,25924667;91,24426561;150,6628575;c(1092353.2115047, 6218351.42544451)
648;DE;DE078L1;Greifswald;706888,8743;3501180769;222643;0;7,432987;1;1,493594394;2,230824213;3,331946538;4,97657667;11,10186773;16,58168741;24,76631535;36,99082976;55,24929596;c(960385.948685131, 6295397.80342897)
649;SE;SE503L1;Helsingborg;239331,6336;1144089286;243932;0;7,1012288;1;1,480016993;2,190450298;3,241903662;4,798072508;10,50993936;15,55488884;23,0214998;34,07221089;50,42745109;c(883292.664566018, 6491192.63214472)
650;SE;SE505L1;Borås;182919,7672;973503026,7;112034;0;10,4783518;1;1,599773856;2,55927639;4,09426346;6,549895642;16,76299328;26,81699839;42,90113292;68,63211085;109,7958566;c(875536.011061731, 6656362.30222026)
651;SE;SE502L1;Norrköping;923726,4429;3135766910;163929;0;8,6624353;1;1,540025813;2,371679506;3,65244766;5,624863678;13,34037391;20,54452018;31,6390914;48,72501746;75,03778465;c(1077894.31201541, 6741237.48888593)
652;SE;SE501L1;Västerås;290529,609;2904788961;200871;0;7,8254492;1;1,509043834;2,277213293;3,436414679;5,185700383;11,80894585;17,82021692;26,89148847;40,58043486;61,23765501;c(1081279.02649965, 6839286.05255613)
653;PL;PL049L1;Świdnica;154630,9272;480133460,9;104310;0;10,8593773;1;1,611242782;2,596103302;4,182952707;6,739752356;17,49709335;28,19206536;45,42426182;73,18951398;117,9260761;c(1240053.06630884, 5961431.98615936)
654;PL;PL511L2;Wałbrzych;141717,8907;514912246,6;170229;0;8,5006302;1;1,534229131;2,353859026;3,611359087;5,540652314;13,04191446;20,00928508;30,69882806;47,09903629;72,26071351;c(1225912.47686671, 5953636.31371038)
655;PL;PL516L2;Legnica;151614,5249;564134199,9;132563;0;9,632893;1;1,573081947;2,474586811;3,892727838;6,123579885;15,15333002;23,83742989;37,49823061;58,9877896;92,7926269;c(1209622.77778988, 5999233.13901717)
656;PL;PL033L1;Lubin;217154,2472;933283446,5;118886;0;10,1719107;1;1,590305306;2,529070965;4,021994973;6,396199945;16,17644357;25,72548403;40,91137373;65,06157471;103,4677674;c(1209942.49962564, 6019248.03466836)
657;PL;PL044L1;Głogów;173791,346;641714152,8;99326;0;11,1284947;1;1,619150748;2,621649144;4,244845171;6,873044233;18,01871053;29,17500862;47,23873703;76,48663638;123,8433945;c(1196815.32941459, 6046584.53716324)
658;PL;PL048L1;Leszno;172617,8129;775826534,6;116295;0;10,2845993;1;1,593813404;2,540241168;4,048670424;6,452825192;16,3917322;26,12536251;41,63895296;66,36472137;105,7729825;c(1229544.19078496, 6065118.9838833)
659;PL;PL039L1;Ostrów Wielkopolski;223102,6092;846967870,1;139918;0;9,3762915;1;1,564610428;2,448005792;3,83017539;5,992732356;14,67024351;22,95321599;35,91284109;56,18960567;87,91484298;c(1325290.60395201, 6045100.28110166)
660;HU;HU012L1;Tatabánya;174730,7421;697187355,8;137360;0;9,4631943;1;1,567500006;2,457056268;3,851435715;6,037125506;14,83355707;23,25160079;36,44688438;57,13049147;89,55204572;c(1442524.17081659, 5618328.34290642)
661;HU;HU011L1;Szolnok;203005,1855;1440640962;159343;0;8,7862064;1;1,544401733;2,385176714;3,683671052;5,689067958;13,56943242;20,95665495;32,36549423;49,98532538;77,19742317;c(1591341.05521287, 5574459.03111192)
662;HU;HU016L1;Eger;212264,5905;1006340997;99994;0;11,091261;1;1,618065825;2,618137013;4,236318024;6,854641418;17,9463904;29,03844099;46,98610896;76,02661715;123,016071;c(1591597.68316272, 5652021.39344022)
663;HU;HU014L1;Békéscsaba;235162,0295;1060831200;112424;0;10,4601613;1;1,599218025;2,55749829;4,089997364;6,540797504;16,72807843;26,75184455;42,78203199;68,41779669;109,4149737;c(1672093.18639357, 5521589.14490469)
664;HU;HU017L1;Dunaújváros;147859,9202;616315103,4;85124;0;12,0210357;1;1,644327716;2,703813637;4,445955701;7,310608182;19,76652209;32,50264012;53,44499199;87,88108159;144,5052982;c(1496042.22220402, 5552108.20071029)
665;HU;HU013L1;Veszprém;263579,3488;1313168995;133593;0;9,5956864;1;1,571864874;2,470759183;3,883699573;6,10465094;15,08312237;23,70863025;37,2667631;58,5783159;92,07719716;c(1412209.48350927, 5565916.67787536)
666;HU;HU019L1;Sopron;201828,3666;806541293,3;100689;0;11,0529163;1;1,61694548;2,614512684;4,227524467;6,835676577;17,87196312;28,89798997;46,72647426;75,55416134;122,1669596;c(1299317.01034787, 5629094.46246811)
667;HU;HU018L1;Zalaegerszeg;304425,7071;1398813658;108569;0;10,6442478;1;1,604807686;2,575407708;4,133034083;6,632724862;17,08197073;27,41327792;43,99303909;70,60036725;113,300012;c(1332515.48239996, 5538840.31025159)
668;HU;HU015L1;Kaposvár;269487,5211;1456780253;109038;0;10,6213314;1;1,604116078;2,57318839;4,127692868;6,621298492;17,03784841;27,33068656;43,84159372;70,32700536;112,81268;c(1415102.756176, 5486679.20254354)
669;DE;DE527L1;Bremerhaven;289356,0502;2145141751;309155;0;6,3078268;1;1,445359735;2,089064763;3,019450092;4,364191584;9,117078857;13,17745868;19,04616818;27,52856459;39,78867882;c(621057.657540286, 6239159.15232497)
670;DE;DE520L1;Oldenburg (Oldenburg);295193,2574;1898483130;421992;0;5,3990306;1;1,401080722;1,96302719;2,750359553;3,853475749;7,564477673;10,59844384;14,84927535;20,80503343;29,14953127;c(598098.230578623, 6198130.88774873)
671;DE;DE517L1;Osnabrück;326870,6456;2241564250;521841;0;4,8551069;1;1,371638793;1,88139298;2,580591597;3,539639544;6,659452988;9,134364062;12,5290481;17,18532842;23,57206314;c(592869.11301561, 6109838.80609906)
672;DE;DE510L1;Lübeck;427093,0672;1621621147;414358;0;5,4485386;1;1,403640874;1,970207705;2,765464065;3,881718399;7,647791496;10,73475274;15,06773773;21,14969256;29,68657296;c(769629.706955759, 6272226.35630316)
673;DE;DE542L1;Hildesheim;260007,7083;1207480194;276972;0;6,6642298;1;1,461335695;2,135502014;3,120685319;4,56036885;9,738676863;14,23147612;20,79696405;30,39134592;44,41195861;c(734845.960011243, 6097443.02800949)
674;CZ;CZ016L2;Most;117587,2156;277137764;103904;0;10,8805729;1;1,611871263;2,598128969;4,187849423;6,75027414;17,53808279;28,26913166;45,56620096;73,4468499;118,3868667;c(1030654.21149184, 5926026.86547155)
675;CZ;CZ018L2;Chomutov-Jirkov;153663,4177;456309198,5;81183;0;12,3093565;1;1,652140851;2,729569392;4,509633097;7,450549063;20,33679067;33,59924265;55,51068135;91,71146432;151,5202567;c(1016123.68539724, 5925776.50858711)
676;DE;DE063L1;Plauen;310036,798;1412332078;229381;0;7,3230024;1;1,489147906;2,217561486;3,302277044;4,917578945;10,90503367;16,23920806;24,18258268;36,01144237;53,626364;c(917073.221016026, 5925466.45972102)
677;DE;DE544L1;Zwickau;234975,8843;949564340,5;319237;0;6,2074222;1;1,440728865;2,075699662;2,990520417;4,308529085;8,943212363;12,88474419;18,56342288;26,74485916;38,53209058;c(941574.971548409, 5948376.41766612)
678;DE;DE505L0;Chemnitz;94323,6686;221377464,2;245777;0;7,0745249;1;1,478902202;2,187151722;3,234583497;4,783632654;10,4625304;15,47305924;22,88314137;33,84192815;50,04890205;c(971871.880734056, 5960422.86884185)
679;DE;DE535L1;Gera;241194,4013;998687543,4;194137;0;7,9600123;1;1,514198278;2,292796425;3,471748398;5,256915446;12,05303694;18,25068778;27,63516;41,84511168;63,36179605;c(908382.273704195, 5964930.88145891)
680;DE;DE082L0;Dessau-Roßlau;115540,0916;246257384,6;81913;0;12,2543839;1;1,650662542;2,724686828;4,497538487;7,423918313;20,22785244;33,38935834;55,11456312;90,97554488;150,1699242;c(908630.535711445, 6064178.52578214)
681;DE;DE071L1;Stralsund;841531,8792;3387679622;219663;0;7,483236;1;1,495608375;2,23684441;3,345443232;5,003472914;11,19199042;16,7388346;25,03474121;37,4421686;55,99882092;c(936406.940026333, 6317614.83555482)
682;DE;DE043L2;Rostock;412213,8799;3618504198;420980;0;5,4055161;1;1,401417166;1,963970074;2,752341376;3,857178451;7,575383049;10,61627185;14,87782561;20,8500402;29,21960426;c(871533.534224928, 6294680.76421385)
683;DE;DE064L1;Neubrandenburg;520310,9077;5839029055;273092;0;6,7114044;1;1,463398756;2,141535919;3,133921;4,586176094;9,821460837;14,37271357;21,03301116;30,77968237;45,0429489;c(960106.145499502, 6240724.723894)
684;DE;DE083L1;Braunschweig-Salzgitter-Wolfsburg;454346,1452;4127865842;996689;0;3,5130802;1;1,285693987;1,653009029;2,125263769;2,732438849;4,516746087;5,807153285;7,466222061;9,599276811;12,34173248;c(776135.031022619, 6108520.26229642)
685;DE;DE060L1;Celle;247371,4744;1549951395;178730;0;8,2960081;1;1,526770759;2,331028952;3,558946844;5,433695975;12,66610263;19,33823514;29,52505195;45,07798599;68,82375091;c(739582.829831381, 6145491.29796377)
686;DE;DE048L1;Wilhelmshaven;212752,1722;740058858,9;174208;0;8,40299;1;1,530688325;2,34300675;3,586413078;5,489680629;12,86235877;19,68826241;30,13659341;46,12973171;70,61024178;c(587039.517537691, 6237752.71988525)
687;NL;NL519L3;Almelo;136796,4229;420329072,4;151583;0;9,008296;1;1,55213156;2,409112378;3,739259353;5,803822451;13,98206051;21,70199738;33,68435505;52,28255053;81,1493967;c(490423.160704313, 6118038.9904554)
688;IS;IS001L1;Reykjavík;1256549,514;12977351945;276227;0;6,6732106;1;1,461729348;2,136652687;3,12320794;4,565284705;9,754427834;14,25833344;20,84182444;30,46510646;44,5317402;c(-1303899.32163389, 7263504.40365004)
689;NO;NO003L1;Trondheim;669793,0748;6734661641;281744;0;6,6075515;1;1,458841508;2,128218546;3,104733553;4,52931418;9,639370438;14,06231371;20,51468694;29,92767683;43,65973721;c(627986.376930701, 7197917.10059053)
690;NO;NO001L1;Oslo;837259,5288;7473745704;1375786;1;2,9901464;1;1,244911534;1,549804728;1,929369782;2,401894696;3,722467756;4,634143046;5,769098129;7,182016804;8,940975559;c(697328.83598009, 6868349.02829403)
691;NO;NO005L1;Kristiansand;797607,5107;3170468603;163975;0;8,6612201;1;1,539982605;2,371546425;3,652140243;5,624232447;13,33812835;20,54048565;31,63199061;48,71271532;75,01673426;c(536815.508022458, 6697941.00662474)
692;NO;NO004L1;Stavanger;1163976,866;2911664559;337077;0;6,0409235;1;1,432915786;2,053247651;2,942130973;4,215825917;8,656134662;12,40351201;17,77318816;25,46748189;36,49275685;c(378859.262128849, 6777713.54845361)
693;NO;NO002L1;Bergen;2286675,438;3613834186;416596;0;5,4338838;1;1,402884994;1,968086306;2,760998746;3,873363708;7,623114073;10,69435234;15,00294642;21,04740839;29,5270934;c(342940.235543647, 6914125.17609933)
694;NO;NO006L1;Tromsø;1667820,865;3766181463;77509;0;12,5977165;1;1,659809959;2,754969099;4,572725146;7,589854735;20,90981526;34,7063196;57,6058949;95,61483803;158,7024604;c(973647.557741282, 7745292.24693315)
695;TR;TR043L1;Ağrı;188132,1965;1695267706;148408;0;9,1041466;1;1,555420606;2,419333261;3,763080807;5,853173429;14,16077716;22,02596459;34,25963919;53,28814875;82,88548461;c(3664328.6285812, 4757987.3734284)
696;TR;TR060L1;Patnos;177996,8321;1394093646;122583;0;10,0173483;1;1,585442715;2,513628602;3,985214156;6,318328751;15,88193187;25,17989318;39,92127821;63,29289971;100,3472667;c(3663951.24699915, 4704037.38867481)
697;TR;TR053L1;Erciş;190645,1045;2132852949;173176;0;8,4279906;1;1,531598065;2,345792632;3,592811456;5,502743072;12,90829416;19,77031835;30,28018132;46,37706711;71,03102624;c(3714912.31986001, 4680426.44654089)
698;TR;TR025L1;Van;262422,3717;3419672036;598257;0;4,5344436;1;1,35302182;1,830668045;2,476933811;3,351345492;6,135201102;8,301060961;11,23151661;15,19648704;20,56117856;c(3736153.50048123, 4619928.52504671)
699;TR;TR072L1;Cizre;145967,983;445770768,5;140989;0;9,3406109;1;1,563417815;2,444275263;3,821423491;5,974481564;14,6032775;22,83102419;35,69442995;55,80530768;87,24701218;c(3667915.87341341, 4487499.19612743)
700;TR;TR023L1;Siirt;160511,6847;633037244,4;165843;0;8,6123035;1;1,538239165;2,36617973;3,639750333;5,598806515;13,24778249;20,37825788;31,34663439;48,21862072;74,17177089;c(3627740.82661662, 4556409.19727209)
701;TR;TR064L1;Muş;233284,0301;2750051982;192810;0;7,9873574;1;1,5152372;2,295943771;3,47889941;5,2713578;12,10274111;18,33852354;27,78721306;42,1042189;63,79787874;c(3563492.41553959, 4647153.09783424)
702;TR;TR031L1;Sivas;328022,1203;3487849355;375571;0;5,7229753;1;1,417504265;2,009318341;2,848217319;4,037360197;8,112341895;11,49927924;16,30027736;23,10571268;32,75244628;c(3150868.77017547, 4761498.35883252)
703;TR;TR046L1;Rize;116525,7601;285331631,2;150344;0;9,045339;1;1,553405968;2,413070101;3,748477495;5,822907311;14,05108353;21,82703701;33,90624955;52,6701704;81,81815703;c(3408222.18902622, 4903808.71538869)
704;TR;TR065L1;Elbistan;235444,0572;2201322196;142381;0;9,2948391;1;1,56188256;2,43947713;3,810176783;5,951048666;14,51744712;22,67454746;35,41498023;55,31403996;86,39403432;c(3209641.38944208, 4586602.17806236)
705;TR;TR021L1;Nevşehir;125780,0659;574118969,2;141816;0;9,3133362;1;1,562503706;2,441417832;3,814724411;5,960521031;14,55212234;22,73774508;35,52781097;55,51233631;86,73823123;c(2984511.26527847, 4635327.30843489)
706;TR;TR076L1;Polatli;318829,1514;3618098283;121752;0;10,0514761;1;1,586521526;2,517050552;3,993354882;6,33554348;15,94688321;25,30007348;40,13911119;63,68156392;101,032172;c(2739901.6369075, 4742776.11614979)
707;TR;TR050L1;Karabük;131684,7408;789766507,6;130366;0;9,7137233;1;1,575713099;2,48287177;3,912293571;6,164652226;15,30604098;24,11792927;38,00293707;59,88172573;94,35641962;c(2740411.85798186, 4923680.5773692)
708;TR;TR013L1;Izmir;464213,8146;5372018921;4039722;0;1,7449868;1;1,117785396;1,249444193;1,396610472;1,56111079;1,950520811;2,180263678;2,4370669;2,724117791;3,044979085;c(2337916.58707895, 4612590.75806654)
709;TR;TR037L1;Aydın;250311,5962;1721530725;492262;0;4,9988458;1;1,379665957;1,903478152;2,626164005;3,623229074;6,896737381;9,515193777;13,12778892;18,11196346;24,9884594;c(2410203.4031639, 4547374.24122409)
710;TR;TR006L1;Denizli;182834,5802;1159207517;645072;0;4,366805;1;1,342866254;1,803289776;2,421576986;3,251854017;5,864035101;7,87461485;10,57455454;14,20021245;19,0689861;c(2516273.13046271, 4542036.61908748)
711;RO;RO510L1;Botosani;141710,2841;372434376,3;126092;0;9,876979;1;1,580974358;2,499479919;3,95161366;6,247399868;15,61525052;24,68731066;39,03000511;61,70543725;97,55471402;c(2086527.01848827, 5635364.11740963)
712;RO;RO512L1;Suceava;151862,1656;397008697,8;147240;0;9,1401851;1;1,556650081;2,423159473;3,772011389;5,871701833;14,22806992;22,14812619;34,47688242;53,66844179;83,54298424;c(2057422.89682305, 5624472.02431575)
713;RO;RO021L1;Roman;92308,13911;144584878,5;76033;0;12,7194061;1;1,663004279;2,765583232;4,599176749;7,648450613;21,15242677;35,17657622;58,49879678;97,28374936;161,7832915;c(2128080.35139447, 5547859.54601027)
714;RO;RO502L1;Iasi;252640,1523;798907269,5;413410;0;5,4547821;1;1,403962415;1,971110463;2,767365005;3,885276456;7,658309072;10,7519781;15,09537314;21,19333652;29,75464793;c(2173751.27022402, 5573088.8605313)
715;RO;RO503L1;Galati;132514,0246;410830693,8;259499;0;6,8849383;1;1,470889374;2,16351555;3,182292032;4,680799535;10,12698258;14,89567106;21,90988428;32,22701597;47,40237535;c(2255252.16948873, 5387371.69556507)
716;RO;RO017L1;Tulcea;130898,5106;409710166,3;78672;0;12,5042544;1;1,657339802;2,746775218;4,552339896;7,5447741;20,72379853;34,34637614;56,92361622;94,34177482;156,3563784;c(2322059.57121212, 5359402.7315982)
